@relation relation name
@attribute FIPS_COUNTY integer
@attribute FIPS_STATE integer
@attribute USUAL_FOOD_SPEND integer
@attribute TOTAL_FOOD_SPEND_LAST_WEEK integer
@attribute FOOD_WOULD_SPEND_MORE integer
@attribute FOOD_SPEND_INCREASE_WEEK integer
@attribute RECEIVED_SNAP integer
@data
135,13,500,630,2,-1,-1
135,13,180,100,2,-1,-1
135,13,100,120,2,-1,-1
135,13,100,120,2,-1,-1
135,13,130,210,2,-1,-1
135,13,130,210,2,-1,-1
135,13,80,50,3,-1,-1
135,13,80,50,3,-1,-1
135,13,80,50,3,-1,-1
135,13,60,140,1,40,-1
135,13,60,140,1,40,-1
135,13,60,140,1,40,-1
3,15,130,280,2,-1,2
3,15,130,280,2,-1,2
3,15,130,280,2,-1,2
3,15,130,280,2,-1,2
3,15,120,260,2,-1,-1
3,15,120,260,2,-1,-1
3,15,100,500,3,-1,-1
3,15,100,500,3,-1,-1
3,15,360,280,2,-1,-1
3,15,360,280,2,-1,-1
3,15,360,280,2,-1,-1
3,15,190,190,3,-1,-1
3,15,190,190,3,-1,-1
3,15,260,140,2,-1,-1
3,15,260,140,2,-1,-1
3,15,130,280,3,-1,-1
3,15,130,280,3,-1,-1
3,15,130,280,3,-1,-1
3,15,130,280,3,-1,-1
3,15,130,280,3,-1,-1
3,15,-1,-1,-1,-1,-1
3,15,-1,-1,-1,-1,-1
3,15,-1,-1,-1,-1,-1
3,15,-1,-1,-1,-1,-1
3,15,-1,-1,-1,-1,-1
3,15,80,80,2,-1,-1
3,15,130,50,2,-1,-1
3,15,200,210,3,-1,-1
3,15,200,210,3,-1,-1
3,15,250,160,1,150,-1
3,15,250,160,1,150,-1
3,15,100,80,1,50,-1
3,15,100,80,1,50,-1
3,15,-1,300,-1,-1,-1
97,17,170,170,2,-1,-1
97,17,170,170,2,-1,-1
97,17,-1,-1,-1,-1,-1
97,17,150,250,3,-1,1
97,17,150,250,3,-1,1
111,17,70,180,2,-1,-1
111,17,70,180,2,-1,-1
111,17,400,450,3,-1,2
111,17,400,450,3,-1,2
111,17,400,450,3,-1,2
111,17,400,450,3,-1,2
111,17,400,450,3,-1,2
111,17,400,450,3,-1,2
111,17,400,450,3,-1,2
111,17,400,450,3,-1,2
119,17,100,120,3,-1,-1
119,17,100,120,3,-1,-1
119,17,100,120,3,-1,-1
119,17,130,50,1,80,-1
119,17,130,50,1,80,-1
163,17,150,270,3,-1,-1
163,17,150,270,3,-1,-1
163,17,150,270,3,-1,-1
179,17,130,120,2,-1,-1
179,17,130,120,2,-1,-1
179,17,130,120,2,-1,-1
39,18,200,200,3,-1,-1
39,18,200,200,3,-1,-1
63,18,280,280,3,-1,-1
63,18,280,280,3,-1,-1
63,18,280,280,3,-1,-1
63,18,-1,230,-1,-1,-1
63,18,-1,230,-1,-1,-1
89,18,90,130,3,-1,-1
141,18,180,240,2,-1,-1
103,19,140,140,2,-1,-1
103,19,140,140,2,-1,-1
103,19,450,330,2,-1,-1
103,19,450,330,2,-1,-1
103,19,450,330,2,-1,-1
103,19,450,330,2,-1,-1
113,19,120,120,2,-1,-1
113,19,120,120,2,-1,-1
113,19,120,120,2,-1,-1
113,19,120,120,2,-1,-1
113,19,100,100,3,-1,2
113,19,100,100,3,-1,2
113,19,100,100,3,-1,2
113,19,40,60,2,-1,-1
163,19,30,30,3,-1,2
91,20,200,270,2,-1,-1
91,20,200,270,2,-1,-1
91,20,200,270,2,-1,-1
91,20,200,270,2,-1,-1
91,20,200,270,2,-1,-1
91,20,200,270,2,-1,-1
91,20,-1,-1,-1,-1,-1
91,20,-1,-1,-1,-1,-1
91,20,-1,-1,-1,-1,-1
91,20,-1,-1,-1,-1,-1
91,20,-1,-1,-1,-1,-1
91,20,-1,-1,-1,-1,-1
91,20,-1,-1,-1,-1,-1
91,20,-1,-1,-1,-1,-1
91,20,-1,-1,-1,-1,-1
91,20,-1,-1,-1,-1,-1
91,20,330,330,2,-1,-1
91,20,330,330,2,-1,-1
91,20,80,110,3,-1,-1
173,20,100,80,3,-1,-1
173,20,100,80,3,-1,-1
173,20,90,130,2,-1,-1
173,20,230,230,2,-1,-1
173,20,230,230,2,-1,-1
173,20,80,20,2,-1,-1
67,21,120,120,3,-1,-1
67,21,120,120,3,-1,-1
111,21,80,80,1,20,2
111,21,50,50,2,-1,-1
111,21,150,120,2,-1,2
111,21,150,120,2,-1,2
111,21,80,80,1,-1,2
5,22,50,90,3,-1,-1
5,22,50,90,3,-1,-1
51,22,90,140,3,-1,2
63,22,210,210,3,-1,2
63,22,210,210,3,-1,2
63,22,210,210,3,-1,2
71,22,90,70,2,-1,2
71,22,90,70,2,-1,2
71,22,20,20,1,40,2
71,22,300,150,2,-1,2
103,22,250,630,2,-1,-1
103,22,250,630,2,-1,-1
103,22,300,350,2,-1,-1
103,22,300,350,2,-1,-1
1,23,40,40,1,10,-1
1,23,150,150,1,50,2
1,23,150,150,1,50,2
1,23,150,150,1,50,2
1,23,220,240,3,-1,-1
1,23,220,240,3,-1,-1
1,23,220,240,3,-1,-1
1,23,220,240,3,-1,-1
5,23,160,150,2,-1,-1
5,23,160,150,2,-1,-1
5,23,200,450,2,-1,-1
5,23,20,0,2,-1,-1
5,23,200,150,2,-1,-1
5,23,200,150,2,-1,-1
5,23,200,150,2,-1,-1
5,23,200,150,2,-1,-1
5,23,300,300,3,-1,-1
5,23,300,300,3,-1,-1
5,23,300,300,3,-1,-1
5,23,300,300,3,-1,-1
5,23,240,240,2,-1,-1
5,23,240,240,2,-1,-1
5,23,240,240,2,-1,-1
5,23,240,240,2,-1,-1
5,23,150,130,3,-1,-1
5,23,150,130,3,-1,-1
11,23,80,180,3,-1,-1
11,23,80,180,3,-1,-1
11,23,200,200,3,-1,-1
11,23,200,200,3,-1,-1
11,23,-1,80,-1,-1,2
19,23,110,110,2,-1,-1
19,23,460,460,2,-1,-1
19,23,460,460,2,-1,-1
19,23,20,120,2,-1,-1
19,23,20,120,2,-1,-1
19,23,200,140,2,-1,-1
19,23,200,140,2,-1,-1
19,23,50,100,1,-1,1
19,23,200,250,2,-1,-1
19,23,200,250,2,-1,-1
19,23,200,250,2,-1,-1
19,23,30,80,3,-1,2
19,23,30,80,3,-1,2
19,23,120,150,2,-1,2
19,23,120,150,2,-1,2
19,23,90,80,3,-1,-1
19,23,90,80,3,-1,-1
19,23,50,50,3,-1,2
19,23,180,150,1,90,1
19,23,180,150,1,90,1
19,23,180,150,1,90,1
19,23,180,150,1,90,1
19,23,180,150,1,90,1
19,23,180,150,1,90,1
19,23,370,340,3,-1,-1
19,23,370,340,3,-1,-1
19,23,370,340,3,-1,-1
3,24,180,180,2,-1,-1
3,24,180,180,2,-1,-1
3,24,180,180,2,-1,-1
13,24,100,500,2,-1,2
13,24,100,500,2,-1,2
13,24,100,500,2,-1,2
13,24,100,500,2,-1,2
13,24,100,500,2,-1,2
13,24,100,500,2,-1,2
13,24,100,500,2,-1,2
31,24,250,490,2,-1,-1
31,24,250,490,2,-1,-1
31,24,250,490,2,-1,-1
31,24,150,430,2,-1,-1
31,24,150,430,2,-1,-1
31,24,180,260,3,-1,-1
31,24,180,260,3,-1,-1
31,24,180,260,3,-1,-1
31,24,180,260,3,-1,-1
31,24,120,320,3,-1,-1
31,24,120,320,3,-1,-1
33,24,110,90,3,-1,-1
33,24,110,90,3,-1,-1
33,24,110,90,3,-1,-1
33,24,20,20,1,50,-1
33,24,20,20,1,50,-1
33,24,20,20,1,50,-1
33,24,150,340,2,-1,-1
33,24,150,340,2,-1,-1
510,24,40,10,3,-1,-1
510,24,60,50,1,30,2
510,24,60,50,1,30,2
1,25,60,60,2,-1,-1
1,25,160,160,2,-1,-1
1,25,160,160,2,-1,-1
1,25,150,250,2,-1,-1
1,25,150,250,2,-1,-1
5,25,90,130,1,50,2
5,25,90,130,1,50,2
5,25,280,270,2,-1,-1
5,25,280,270,2,-1,-1
5,25,280,270,2,-1,-1
5,25,280,270,2,-1,-1
5,25,150,0,1,30,2
5,25,150,0,1,30,2
5,25,150,0,1,30,2
5,25,150,0,1,30,2
9,25,-1,-1,-1,-1,-1
9,25,-1,-1,-1,-1,-1
13,25,120,0,3,-1,-1
13,25,120,0,3,-1,-1
13,25,180,250,2,-1,-1
13,25,180,250,2,-1,-1
13,25,180,250,2,-1,-1
13,25,180,250,2,-1,-1
13,25,180,250,2,-1,-1
13,25,40,50,3,-1,2
13,25,40,50,3,-1,2
13,25,40,50,3,-1,2
17,25,120,130,3,-1,-1
17,25,120,130,3,-1,-1
17,25,120,130,3,-1,-1
17,25,-1,-1,-1,-1,-1
17,25,-1,-1,-1,-1,-1
17,25,-1,-1,-1,-1,-1
17,25,-1,-1,-1,-1,-1
17,25,-1,60,-1,-1,-1
17,25,-1,60,-1,-1,-1
17,25,-1,60,-1,-1,-1
17,25,120,120,2,-1,-1
17,25,120,120,2,-1,-1
17,25,250,250,3,-1,-1
17,25,250,250,3,-1,-1
17,25,250,380,2,-1,-1
17,25,250,380,2,-1,-1
17,25,210,140,2,-1,-1
17,25,-1,-1,-1,-1,2
17,25,0,0,3,-1,2
17,25,100,100,3,-1,-1
17,25,100,100,3,-1,-1
17,25,150,150,2,-1,-1
17,25,150,150,2,-1,-1
17,25,0,0,-2,-1,-1
21,25,140,180,2,-1,-1
21,25,140,180,2,-1,-1
21,25,140,180,2,-1,-1
21,25,140,180,2,-1,-1
21,25,70,40,3,-1,2
21,25,220,210,3,-1,-1
21,25,220,210,3,-1,-1
21,25,4,0,-2,-1,-1
21,25,4,0,-2,-1,-1
21,25,60,60,3,-1,-1
23,25,160,0,3,-1,-1
25,25,40,0,3,-1,-1
25,25,-1,-1,-1,-1,-1
25,25,100,280,2,-1,-1
25,25,100,280,2,-1,-1
27,25,30,60,3,-1,-1
5,26,-1,20,-1,-1,-1
5,26,90,50,1,20,2
5,26,90,50,1,20,2
5,26,90,50,1,20,2
21,26,80,50,2,-1,-1
21,26,80,50,2,-1,-1
21,26,80,50,2,-1,-1
21,26,130,130,2,-1,1
21,26,130,130,2,-1,1
21,26,130,130,2,-1,1
21,26,150,190,1,50,1
21,26,150,190,1,50,1
21,26,150,190,1,50,1
21,26,150,190,1,50,1
25,26,100,160,2,-1,-1
25,26,100,160,2,-1,-1
25,26,50,80,2,-1,-1
25,26,110,70,2,-1,-1
25,26,110,70,2,-1,-1
25,26,110,70,2,-1,-1
25,26,60,20,3,-1,1
49,26,100,180,3,-1,2
49,26,100,180,3,-1,2
49,26,40,50,2,-1,-1
49,26,-1,-1,-1,-1,-1
49,26,-1,-1,-1,-1,-1
49,26,200,200,3,-1,2
75,26,50,60,3,-1,-1
75,26,-1,-1,-1,-1,-1
81,26,80,160,2,-1,-1
93,26,80,60,2,-1,-1
93,26,80,60,2,-1,-1
99,26,60,40,3,-1,2
115,26,-1,0,-1,-1,-1
115,26,-1,0,-1,-1,-1
115,26,230,210,1,60,2
115,26,230,210,1,60,2
115,26,230,210,1,60,2
115,26,230,210,1,60,2
115,26,230,210,1,60,2
115,26,230,210,1,60,2
121,26,40,40,3,-1,-1
125,26,70,90,2,-1,2
125,26,70,90,2,-1,2
125,26,70,90,2,-1,2
125,26,70,90,2,-1,2
125,26,-1,-1,-1,-1,-1
125,26,-1,-1,-1,-1,-1
125,26,180,270,3,-1,-1
125,26,180,270,3,-1,-1
125,26,-1,50,-1,-1,2
125,26,-1,-1,-1,-1,-1
125,26,180,200,2,-1,-1
125,26,180,200,2,-1,-1
125,26,-1,-1,-1,-1,-1
145,26,100,100,3,-1,-1
145,26,100,100,3,-1,-1
161,26,180,260,2,-1,-1
161,26,180,260,2,-1,-1
161,26,180,260,2,-1,-1
163,26,200,200,2,-1,-1
163,26,200,200,2,-1,-1
163,26,150,180,2,-1,-1
163,26,150,180,2,-1,-1
163,26,150,180,2,-1,-1
163,26,-1,-1,-1,-1,-1
163,26,-1,-1,-1,-1,-1
163,26,-1,-1,-1,-1,-1
163,26,-1,-1,-1,-1,-1
163,26,-1,-1,-1,-1,-1
163,26,10,10,3,-1,2
3,27,100,100,2,-1,-1
3,27,500,650,2,-1,-1
3,27,500,650,2,-1,-1
3,27,500,650,2,-1,-1
3,27,500,650,2,-1,-1
3,27,500,650,2,-1,-1
3,27,-1,-1,-1,-1,-1
3,27,150,220,2,-1,-1
3,27,150,220,2,-1,-1
3,27,150,220,2,-1,-1
123,27,20,140,2,-1,-1
123,27,20,140,2,-1,-1
123,27,130,80,2,-1,-1
123,27,90,160,2,-1,-1
123,27,90,160,2,-1,-1
163,27,400,650,-3,-1,2
163,27,400,650,-3,-1,2
163,27,400,650,-3,-1,2
163,27,400,650,-3,-1,2
163,27,130,290,2,-1,-1
163,27,130,290,2,-1,-1
99,29,-1,-1,-1,-1,-1
99,29,-1,-1,-1,-1,-1
99,29,-1,-1,-1,-1,-1
99,29,-1,-1,-1,-1,-1
99,29,-1,-1,-1,-1,-1
99,29,-1,-1,-1,-1,-1
99,29,-1,-1,-1,-1,-1
99,29,250,370,2,-1,-1
99,29,250,370,2,-1,-1
99,29,250,370,2,-1,-1
99,29,140,140,2,-1,-1
99,29,140,140,2,-1,-1
189,29,90,90,1,-1,2
189,29,90,90,1,-1,2
189,29,40,40,2,-1,-1
189,29,40,40,2,-1,-1
189,29,130,140,2,-1,-1
189,29,130,140,2,-1,-1
189,29,150,150,2,-1,-1
189,29,300,250,2,-1,-1
189,29,300,250,2,-1,-1
189,29,300,250,2,-1,-1
189,29,300,250,2,-1,-1
189,29,200,220,3,-1,-1
189,29,200,220,3,-1,-1
189,29,100,90,3,-1,2
189,29,70,100,3,-1,2
189,29,-1,-1,-1,-1,-1
189,29,-1,-1,-1,-1,-1
189,29,50,160,3,-1,-1
189,29,50,160,3,-1,-1
189,29,50,160,3,-1,-1
189,29,130,130,3,-1,-1
189,29,130,130,3,-1,-1
189,29,130,130,3,-1,-1
189,29,130,130,3,-1,-1
189,29,130,130,3,-1,-1
189,29,160,200,2,-1,-1
189,29,160,200,2,-1,-1
111,30,350,350,2,-1,2
111,30,350,350,2,-1,2
111,30,350,350,2,-1,2
111,30,350,350,2,-1,2
111,30,200,310,3,-1,-1
111,30,200,310,3,-1,-1
111,30,110,110,2,-1,-1
111,30,50,20,2,-1,-1
111,30,110,110,3,-1,-1
55,31,80,100,3,-1,-1
55,31,80,100,3,-1,-1
55,31,80,100,3,-1,-1
55,31,140,190,2,-1,2
55,31,50,40,2,-1,-1
55,31,400,350,3,-1,-1
55,31,400,350,3,-1,-1
55,31,400,350,3,-1,-1
55,31,400,350,3,-1,-1
3,32,150,50,3,-1,-1
3,32,150,50,3,-1,-1
3,32,250,450,3,-1,-1
3,32,250,450,3,-1,-1
3,32,250,450,3,-1,-1
3,32,250,450,3,-1,-1
3,32,-1,-1,-1,-1,-1
3,32,-1,-1,-1,-1,-1
3,32,-1,-1,-1,-1,-1
3,32,80,90,3,-1,2
3,32,-1,-1,-1,-1,-1
3,32,-1,-1,-1,-1,-1
3,32,60,60,3,-1,2
3,32,30,60,1,30,1
3,32,30,60,1,30,1
11,33,100,100,2,-1,-1
11,33,100,100,2,-1,-1
11,33,100,100,2,-1,-1
11,33,200,300,2,-1,-1
11,33,200,300,2,-1,-1
11,33,200,300,2,-1,-1
11,33,200,300,2,-1,-1
11,33,-1,-1,-1,-1,-1
11,33,-1,-1,-1,-1,-1
11,33,-1,-1,-1,-1,-1
11,33,-1,-1,-1,-1,-1
11,33,-1,-1,-1,-1,-1
11,33,-1,-1,-1,-1,-1
11,33,230,230,2,-1,-1
11,33,230,230,2,-1,-1
11,33,230,230,2,-1,-1
13,33,200,210,2,-1,2
13,33,200,210,2,-1,2
15,33,260,260,2,-1,-1
15,33,260,260,2,-1,-1
15,33,260,260,2,-1,-1
15,33,260,260,2,-1,-1
15,33,260,260,2,-1,-1
15,33,-1,-1,-1,-1,-1
15,33,70,70,3,-1,-1
15,33,70,80,2,-1,-1
15,33,50,130,2,-1,-1
17,33,-1,0,-1,-1,2
17,33,-1,0,-1,-1,2
17,33,-1,0,-1,-1,2
17,33,100,180,1,50,1
17,33,100,180,1,50,1
17,33,100,180,1,50,1
17,33,60,60,3,-1,-1
17,33,130,130,2,-1,-1
17,33,-1,-1,-1,-1,-1
17,33,-1,-1,-1,-1,-1
17,33,-1,-1,-1,-1,-1
3,34,90,200,3,-1,-1
3,34,90,200,3,-1,-1
3,34,90,200,3,-1,-1
3,34,350,350,1,200,2
3,34,350,350,1,200,2
3,34,280,280,2,-1,-1
3,34,280,280,2,-1,-1
3,34,130,190,1,30,1
3,34,130,190,1,30,1
3,34,200,150,2,-1,-1
3,34,200,150,2,-1,-1
3,34,400,510,2,-1,-1
3,34,400,510,2,-1,-1
3,34,400,510,2,-1,-1
3,34,400,510,2,-1,-1
13,34,250,260,2,-1,-1
13,34,250,260,2,-1,-1
13,34,-1,-1,-1,-1,-1
13,34,-1,-1,-1,-1,-1
13,34,-1,-1,-1,-1,-1
13,34,-1,-1,-1,-1,-1
17,34,500,600,2,-1,-1
17,34,150,150,3,-1,-1
17,34,150,150,3,-1,-1
17,34,400,400,3,-1,-1
17,34,400,400,3,-1,-1
21,34,50,180,1,100,-1
21,34,50,180,1,100,-1
27,34,50,80,2,-1,2
39,34,50,80,2,-1,2
39,34,200,160,3,-1,2
39,34,200,160,3,-1,2
39,34,200,160,3,-1,2
39,34,200,160,3,-1,2
39,34,200,160,3,-1,2
39,34,200,160,3,-1,2
39,34,50,30,1,60,2
39,34,50,30,1,60,2
39,34,-1,-1,-1,-1,-1
39,34,-1,-1,-1,-1,-1
39,34,-1,-1,-1,-1,-1
39,34,-1,-1,-1,-1,-1
1,35,90,80,2,-1,-1
1,35,-1,-1,-1,-1,-1
1,35,-1,-1,-1,-1,-1
1,35,-1,-1,-1,-1,-1
1,35,100,100,2,-1,-1
1,35,100,100,2,-1,-1
1,35,100,100,2,-1,-1
1,35,20,50,1,30,2
1,35,20,50,1,30,2
1,35,100,110,2,-1,-1
13,35,150,160,3,-1,-1
13,35,150,160,3,-1,-1
13,35,80,80,2,-1,-1
13,35,200,280,3,-1,2
13,35,200,280,3,-1,2
13,35,200,280,3,-1,2
13,35,200,280,3,-1,2
13,35,200,280,3,-1,2
13,35,160,160,3,-1,2
13,35,160,160,3,-1,2
13,35,160,160,3,-1,2
13,35,200,200,3,-1,-1
13,35,200,200,3,-1,-1
13,35,210,210,3,-1,2
13,35,210,210,3,-1,2
13,35,210,210,3,-1,2
13,35,150,250,2,-1,-1
13,35,150,250,2,-1,-1
13,35,150,250,2,-1,-1
45,35,50,50,2,-1,-1
45,35,-1,-1,-1,-1,-1
45,35,-1,-1,-1,-1,-1
45,35,-1,-1,-1,-1,-1
49,35,100,100,3,-1,2
49,35,100,100,3,-1,2
49,35,100,100,3,-1,2
49,35,100,100,3,-1,2
49,35,180,100,1,60,2
49,35,180,100,1,60,2
49,35,180,100,1,60,2
49,35,180,100,1,60,2
5,36,60,50,1,10,2
5,36,130,390,2,-1,-1
5,36,130,390,2,-1,-1
5,36,50,30,3,-1,-1
5,36,-1,-1,-1,-1,-1
5,36,-1,-1,-1,-1,-1
5,36,-1,-1,-1,-1,-1
5,36,-1,-1,-1,-1,-1
47,36,350,360,3,-1,2
47,36,350,360,3,-1,2
47,36,350,360,3,-1,2
47,36,350,360,3,-1,2
47,36,100,70,2,-1,1
47,36,100,70,2,-1,1
47,36,-1,150,-1,-1,-1
47,36,-1,150,-1,-1,-1
47,36,-1,400,-1,-1,2
47,36,-1,400,-1,-1,2
47,36,-1,400,-1,-1,2
47,36,-1,400,-1,-1,2
47,36,400,310,1,200,2
47,36,400,310,1,200,2
47,36,120,120,2,-1,-1
47,36,120,120,2,-1,-1
47,36,250,150,2,-1,1
47,36,250,150,2,-1,1
47,36,250,150,2,-1,1
47,36,40,0,3,-1,2
47,36,-1,-1,-1,-1,-1
55,36,140,130,3,-1,2
55,36,-1,-1,-1,-1,-1
59,36,120,180,3,-1,-1
59,36,120,180,3,-1,-1
59,36,40,120,-2,-1,-1
59,36,40,120,-2,-1,-1
59,36,160,160,2,-1,-1
59,36,80,140,3,-1,2
59,36,80,140,3,-1,2
59,36,80,140,3,-1,2
59,36,80,140,3,-1,2
59,36,80,140,3,-1,2
61,36,200,280,3,-1,-1
61,36,200,280,3,-1,-1
61,36,200,280,3,-1,-1
61,36,-1,-1,-1,-1,-1
61,36,-1,-1,-1,-1,-1
61,36,300,260,3,-1,-1
61,36,300,260,3,-1,-1
61,36,50,180,3,-1,-1
61,36,50,180,3,-1,-1
61,36,50,180,3,-1,-1
61,36,50,180,3,-1,-1
61,36,4,100,2,-1,-1
61,36,50,50,3,-1,-1
61,36,50,50,3,-1,-1
67,36,300,320,3,-1,2
67,36,300,320,3,-1,2
67,36,300,320,3,-1,2
67,36,300,320,3,-1,2
67,36,150,200,3,-1,-1
67,36,150,200,3,-1,-1
67,36,150,200,3,-1,-1
67,36,130,170,2,-1,-1
67,36,130,170,2,-1,-1
67,36,130,170,2,-1,-1
67,36,130,170,2,-1,-1
69,36,250,250,2,-1,-1
69,36,250,250,2,-1,-1
69,36,250,250,2,-1,-1
69,36,250,250,2,-1,-1
69,36,250,250,2,-1,-1
69,36,80,100,1,20,1
81,36,60,80,1,60,1
81,36,340,340,2,-1,-1
81,36,340,340,2,-1,-1
81,36,340,340,2,-1,-1
81,36,340,340,2,-1,-1
81,36,80,90,3,-1,-1
81,36,60,60,3,-1,-1
81,36,4,30,3,-1,2
81,36,4,30,3,-1,2
81,36,100,500,2,-1,-1
81,36,100,500,2,-1,-1
81,36,-1,0,-1,-1,1
85,36,-1,0,-1,-1,-1
85,36,-1,0,-1,-1,-1
103,36,230,230,2,-1,-1
103,36,230,230,2,-1,-1
103,36,230,230,2,-1,-1
103,36,230,230,2,-1,-1
103,36,300,390,2,-1,-1
103,36,300,390,2,-1,-1
103,36,300,390,2,-1,-1
103,36,300,390,2,-1,-1
103,36,-1,-1,-1,-1,-1
103,36,60,70,3,-1,2
103,36,40,0,3,-1,-1
119,36,300,290,2,-1,-1
119,36,300,290,2,-1,-1
119,36,300,290,2,-1,-1
119,36,300,290,2,-1,-1
119,36,30,30,3,-1,-1
119,36,30,30,3,-1,-1
119,36,30,30,3,-1,-1
119,36,120,20,2,-1,-1
119,36,500,550,3,-1,2
119,36,500,550,3,-1,2
119,36,500,550,3,-1,2
119,36,500,550,3,-1,2
119,36,500,550,3,-1,2
119,36,500,550,3,-1,2
119,36,500,550,3,-1,2
119,36,200,200,3,-1,-1
1,37,200,210,2,-1,2
1,37,200,210,2,-1,2
1,37,200,210,2,-1,2
1,37,200,210,2,-1,2
57,37,230,210,2,-1,-1
57,37,230,210,2,-1,-1
57,37,230,210,2,-1,-1
57,37,230,210,2,-1,-1
57,37,230,210,2,-1,-1
57,37,230,210,2,-1,-1
119,37,200,190,2,-1,-1
119,37,200,190,2,-1,-1
119,37,160,160,2,-1,-1
119,37,160,160,2,-1,-1
119,37,160,160,2,-1,-1
119,37,300,280,2,-1,-1
147,37,130,130,2,-1,-1
147,37,130,130,2,-1,-1
147,37,110,110,2,-1,2
147,37,110,110,2,-1,2
159,37,4,180,2,-1,1
191,37,-1,50,-1,-1,1
85,39,400,270,3,-1,2
85,39,400,270,3,-1,2
89,39,170,170,3,-1,-1
95,39,100,120,2,-1,-1
113,39,100,140,2,-1,2
113,39,100,140,2,-1,2
113,39,120,220,1,50,2
113,39,120,220,1,50,2
113,39,80,80,2,-1,-1
113,39,500,650,2,-1,-1
113,39,500,650,2,-1,-1
113,39,500,650,2,-1,-1
113,39,500,650,2,-1,-1
17,41,30,30,3,-1,2
17,41,150,140,2,-1,1
17,41,150,140,2,-1,1
17,41,30,100,2,-1,2
17,41,70,70,2,-1,-1
29,41,100,100,2,-1,-1
39,41,200,200,3,-1,-1
39,41,200,200,3,-1,-1
39,41,50,80,2,-1,-1
3,42,80,70,1,20,-1
3,42,-1,-1,-1,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,10,90,1,40,2
3,42,10,90,1,40,2
3,42,250,230,3,-1,-1
3,42,250,230,3,-1,-1
7,42,120,640,2,-1,-1
7,42,120,640,2,-1,-1
7,42,200,190,2,-1,-1
7,42,200,190,2,-1,-1
11,42,100,150,2,-1,2
17,42,250,250,2,-1,2
17,42,250,250,2,-1,2
17,42,250,250,2,-1,2
17,42,250,250,2,-1,2
17,42,250,250,2,-1,2
19,42,50,100,3,-1,-1
19,42,50,100,3,-1,-1
29,42,-1,0,-1,-1,-1
29,42,20,0,3,-1,-1
29,42,-1,-1,-1,-1,-1
29,42,-1,-1,-1,-1,-1
29,42,130,130,3,-1,2
45,42,410,410,2,-1,-1
45,42,410,410,2,-1,-1
45,42,410,410,2,-1,-1
45,42,410,410,2,-1,-1
45,42,40,40,1,60,2
49,42,140,160,1,30,-1
49,42,140,160,1,30,-1
49,42,140,160,1,30,-1
49,42,240,200,2,-1,-1
49,42,240,200,2,-1,-1
49,42,20,40,1,20,2
55,42,200,250,2,-1,-1
55,42,200,250,2,-1,-1
55,42,200,250,2,-1,-1
55,42,200,250,2,-1,-1
91,42,200,200,3,-1,-1
91,42,200,200,3,-1,-1
101,42,300,300,2,-1,-1
101,42,300,300,2,-1,-1
101,42,80,120,2,-1,-1
133,42,100,70,3,-1,-1
133,42,100,70,3,-1,-1
133,42,100,70,3,-1,-1
133,42,50,20,3,-1,2
133,42,50,20,3,-1,2
133,42,200,270,2,-1,-1
133,42,200,270,2,-1,-1
133,42,100,90,3,-1,-1
133,42,100,90,3,-1,-1
133,42,50,60,2,-1,2
51,45,30,50,1,-1,-1
51,45,30,50,1,-1,-1
51,45,110,110,1,200,2
51,45,110,110,1,200,2
51,45,110,110,1,200,2
51,45,110,90,2,-1,1
51,45,110,90,2,-1,1
83,45,200,150,2,-1,-1
83,45,200,150,2,-1,-1
83,45,200,150,2,-1,-1
93,47,350,470,3,-1,-1
93,47,350,470,3,-1,-1
93,47,60,160,3,-1,-1
93,47,60,160,3,-1,-1
93,47,60,160,3,-1,-1
125,47,60,150,2,-1,-1
125,47,60,150,2,-1,-1
125,47,60,150,2,-1,-1
125,47,140,140,2,-1,-1
125,47,60,50,1,40,2
125,47,60,50,1,40,2
165,47,500,580,2,-1,-1
165,47,500,580,2,-1,-1
41,48,130,0,3,-1,-1
41,48,130,0,3,-1,-1
41,48,130,0,3,-1,-1
61,48,200,50,1,100,1
61,48,200,50,1,100,1
61,48,200,50,1,100,1
61,48,200,50,1,100,1
61,48,200,50,1,100,1
135,48,230,320,2,-1,-1
135,48,230,320,2,-1,-1
135,48,230,320,2,-1,-1
135,48,20,70,2,-1,-1
135,48,60,40,2,-1,1
135,48,60,40,2,-1,1
135,48,100,100,3,-1,2
139,48,270,230,3,-1,2
139,48,270,230,3,-1,2
139,48,270,230,3,-1,2
139,48,270,230,3,-1,2
139,48,270,230,3,-1,2
139,48,270,230,3,-1,2
139,48,300,300,2,-1,2
139,48,300,300,2,-1,2
139,48,300,300,2,-1,2
309,48,100,110,3,-1,-1
309,48,100,110,3,-1,-1
309,48,100,110,3,-1,-1
423,48,80,80,2,-1,-1
439,48,40,80,2,-1,-1
439,48,160,160,2,-1,-1
439,48,160,160,2,-1,-1
439,48,330,270,2,-1,-1
439,48,330,270,2,-1,-1
439,48,330,270,2,-1,-1
439,48,350,350,3,-1,-1
439,48,350,350,3,-1,-1
439,48,350,350,3,-1,-1
439,48,500,650,2,-1,-1
439,48,500,650,2,-1,-1
439,48,-1,390,-1,-1,2
439,48,-1,390,-1,-1,2
439,48,-1,390,-1,-1,2
439,48,-1,390,-1,-1,2
439,48,-1,390,-1,-1,2
441,48,200,220,3,-1,-1
