"FIPS_COUNTY","FIPS_STATE","USUAL_FOOD_SPEND","TOTAL_FOOD_SPEND_LAST_WEEK","FOOD_NEED_MORE","FOOD_SPEND_INCREASE_WEEK","RECEIVED_SNAP","NOT_AFFORD_BALANCED_MEALS"
"059","06",-1,-1,-1,-1,-1,-1
"059","06",-1,-1,-1,-1,-1,-1
"059","06",-1,-1,-1,-1,-1,-1
"059","06",100,190,3,-1,1,2
"059","06",100,190,3,-1,1,2
"059","06",100,190,3,-1,1,2
"059","06",250,250,3,-1,-1,-1
"059","06",250,250,3,-1,-1,-1
"059","06",250,250,3,-1,-1,-1
"059","06",180,300,3,-1,-1,-1
"059","06",180,300,3,-1,-1,-1
"059","06",180,300,3,-1,-1,-1
"059","06",80,140,2,-1,-1,-1
"059","06",300,400,3,-1,-1,-1
"059","06",300,400,3,-1,-1,-1
"059","06",-1,-1,-1,-1,-1,-1
"059","06",-1,-1,-1,-1,-1,-1
"059","06",90,250,1,80,2,3
"059","06",90,250,1,80,2,3
"059","06",90,250,1,80,2,3
"059","06",90,250,1,80,2,3
"059","06",90,90,3,-1,-1,-1
"059","06",120,120,2,-1,-1,-1
"059","06",120,120,2,-1,-1,-1
"061","06",80,100,3,-1,-1,-1
"061","06",180,370,2,-1,-1,-1
"061","06",180,370,2,-1,-1,-1
"061","06",200,650,3,-1,1,2
"061","06",200,650,3,-1,1,2
"061","06",200,650,3,-1,1,2
"061","06",200,650,3,-1,1,2
"061","06",200,650,3,-1,1,2
"061","06",200,650,3,-1,1,2
"061","06",110,90,1,60,2,2
"061","06",110,90,1,60,2,2
"061","06",130,130,2,-1,-1,-1
"061","06",130,130,2,-1,-1,-1
"061","06",100,100,3,-1,-1,-1
"061","06",100,100,3,-1,-1,-1
"061","06",100,100,3,-1,-1,-1
"000","06",120,170,2,-1,-1,-1
"000","06",120,170,2,-1,-1,-1
"000","06",120,170,2,-1,-1,-1
"000","06",180,190,2,-1,2,3
"000","06",180,190,2,-1,2,3
"000","06",150,230,2,-1,-1,-1
"000","06",150,230,2,-1,-1,-1
"000","06",50,310,3,-1,-1,-1
"000","06",50,310,3,-1,-1,-1
"000","06",50,310,3,-1,-1,-1
"000","06",50,310,3,-1,-1,-1
"000","06",250,10,3,-1,2,3
"000","06",250,10,3,-1,2,3
"000","06",150,300,3,-1,2,2
"000","06",150,300,3,-1,2,2
"000","06",150,300,3,-1,2,2
"067","06",130,100,2,-1,2,3
"067","06",130,100,2,-1,2,3
"067","06",130,100,2,-1,2,3
"067","06",130,100,2,-1,2,3
"067","06",130,100,2,-1,2,3
"067","06",150,180,2,-1,-1,-1
"067","06",150,180,2,-1,-1,-1
"067","06",150,180,2,-1,-1,-1
"067","06",100,100,2,-1,-1,-1
"067","06",100,100,2,-1,-1,-1
"067","06",200,400,-2,-1,2,-2
"067","06",200,400,-2,-1,2,-2
"067","06",200,210,-2,-1,-1,3
"067","06",200,210,-2,-1,-1,3
"067","06",200,210,-2,-1,-1,3
"067","06",10,90,2,-1,-1,-1
"067","06",10,90,2,-1,-1,-1
"067","06",130,90,2,-1,1,3
"000","06",390,390,2,-1,-1,-1
"000","06",390,390,2,-1,-1,-1
"000","06",80,70,2,-1,-1,-1
"000","06",80,70,2,-1,-1,-1
"073","06",40,150,2,-1,-1,-1
"073","06",40,150,2,-1,-1,-1
"073","06",40,150,2,-1,-1,-1
"073","06",40,150,2,-1,-1,-1
"073","06",200,200,3,-1,2,3
"073","06",200,200,3,-1,2,3
"073","06",200,200,3,-1,2,3
"073","06",200,200,3,-1,2,3
"073","06",200,200,3,-1,2,3
"073","06",200,200,3,-1,2,3
"073","06",200,200,3,-1,2,3
"073","06",210,170,2,-1,-1,-1
"073","06",210,170,2,-1,-1,-1
"073","06",210,220,2,-1,-1,-1
"073","06",190,190,2,-1,-1,-1
"073","06",190,190,2,-1,-1,-1
"073","06",190,190,2,-1,-1,-1
"073","06",190,190,2,-1,-1,-1
"073","06",-1,0,-1,-1,2,3
"073","06",-1,330,-1,-1,-1,-1
"073","06",-1,330,-1,-1,-1,-1
"073","06",60,240,3,-1,-1,-1
"073","06",60,240,3,-1,-1,-1
"073","06",200,200,3,-1,-1,-1
"073","06",200,200,3,-1,-1,-1
"073","06",150,150,2,-1,-1,-1
"073","06",150,150,2,-1,-1,-1
"075","06",100,110,2,-1,-1,-1
"075","06",100,110,2,-1,-1,-1
"075","06",90,90,2,-1,-1,-1
"075","06",90,90,2,-1,-1,-1
"075","06",350,350,2,-1,-1,-1
"075","06",350,350,2,-1,-1,-1
"075","06",350,350,2,-1,-1,-1
"075","06",350,350,2,-1,-1,-1
"075","06",330,650,2,-1,-1,-1
"075","06",330,650,2,-1,-1,-1
"075","06",330,650,2,-1,-1,-1
"075","06",-1,-1,-1,-1,-1,-1
"075","06",-1,-1,-1,-1,-1,-1
"075","06",-1,-1,-1,-1,-1,-1
"075","06",100,440,3,-1,-1,-1
"075","06",150,220,2,-1,-1,-1
"075","06",160,160,2,-1,-1,-1
"075","06",160,160,2,-1,-1,-1
"075","06",200,220,2,-1,-1,-1
"075","06",200,220,2,-1,-1,-1
"077","06",100,160,1,130,2,2
"079","06",40,60,3,-1,2,2
"081","06",50,20,3,-1,2,2
"081","06",50,20,3,-1,2,2
"081","06",160,310,2,-1,-1,-1
"081","06",160,310,2,-1,-1,-1
"081","06",150,260,2,-1,-1,-1
"081","06",150,260,2,-1,-1,-1
"083","06",100,100,2,-1,-1,-1
"083","06",170,170,2,-1,-1,-1
"083","06",170,170,2,-1,-1,-1
"083","06",80,0,2,-1,-1,-1
"083","06",80,0,2,-1,-1,-1
"083","06",150,240,3,-1,2,3
"083","06",150,240,3,-1,2,3
"083","06",150,240,3,-1,2,3
"083","06",150,240,3,-1,2,3
"083","06",150,150,2,-1,-1,-1
"083","06",150,150,2,-1,-1,-1
"000","06",200,380,2,-1,-1,-1
"000","06",200,380,2,-1,-1,-1
"000","06",50,290,3,-1,-1,-1
"000","06",130,130,1,10,-1,-3
"000","06",130,130,1,10,-1,-3
"000","06",130,130,1,10,-1,-3
"000","06",80,110,2,-1,-1,-1
"000","06",80,110,2,-1,-1,-1
"000","06",50,20,3,-1,-1,-1
"000","06",10,120,3,-1,-1,-1
"000","06",10,120,3,-1,-1,-1
"000","06",290,290,2,-1,-1,-1
"000","06",290,290,2,-1,-1,-1
"000","06",290,290,2,-1,-1,-1
"000","06",200,200,3,-1,-1,-1
"000","06",200,200,3,-1,-1,-1
"000","06",200,200,3,-1,-1,-1
"000","06",200,110,2,-1,-1,-1
"000","06",150,260,3,-1,-1,-1
"000","06",150,260,3,-1,-1,-1
"000","06",-1,270,-1,-1,-1,-1
"000","06",-1,270,-1,-1,-1,-1
"000","06",-1,270,-1,-1,-1,-1
"000","06",100,190,2,-1,-1,-1
"000","06",100,190,2,-1,-1,-1
"000","06",150,90,2,-1,-1,-1
"000","06",150,160,2,-1,2,3
"000","06",150,160,2,-1,2,3
"089","06",150,360,2,-1,-1,-1
"089","06",150,360,2,-1,-1,-1
"089","06",150,360,2,-1,-1,-1
"089","06",230,200,2,-1,2,3
"089","06",230,200,2,-1,2,3
"095","06",180,90,2,-1,-1,-1
"095","06",180,90,2,-1,-1,-1
"097","06",200,210,2,-1,-1,-1
"097","06",100,250,3,-1,2,3
"097","06",100,250,3,-1,2,3
"097","06",100,250,3,-1,2,3
"097","06",100,250,3,-1,2,3
"097","06",-1,-1,-1,-1,-1,-1
"097","06",60,60,3,-1,-1,-1
"099","06",250,200,2,-1,2,3
"099","06",120,330,3,-1,-1,-1
"099","06",120,330,3,-1,-1,-1
"099","06",120,330,3,-1,-1,-1
"099","06",120,330,3,-1,-1,-1
"099","06",120,330,3,-1,-1,-1
"000","06",50,0,2,-1,2,3
"000","06",130,180,2,-1,-1,-1
"000","06",130,180,2,-1,-1,-1
"000","06",70,40,3,-1,2,3
"107","06",160,310,2,-1,2,2
"107","06",160,310,2,-1,2,2
"107","06",160,310,2,-1,2,2
"107","06",160,310,2,-1,2,2
"107","06",400,500,2,-1,-1,-1
"107","06",400,500,2,-1,-1,-1
"107","06",400,500,2,-1,-1,-1
"107","06",400,500,2,-1,-1,-1
"107","06",400,500,2,-1,-1,-1
"107","06",300,400,2,-1,-1,-1
"107","06",300,400,2,-1,-1,-1
"107","06",20,20,1,40,1,1
"107","06",20,20,1,40,1,1
"107","06",20,20,1,40,1,1
"111","06",120,150,2,-1,-1,-1
"111","06",50,50,3,-1,-1,-1
"111","06",50,50,3,-1,-1,-1
"113","06",150,240,2,-1,-1,-1
"113","06",150,240,2,-1,-1,-1
"113","06",150,240,2,-1,-1,-1
"000","08",230,290,3,-1,-1,-1
"000","08",230,290,3,-1,-1,-1
"000","08",30,60,3,-1,2,2
"000","08",30,60,3,-1,2,2
"000","08",80,100,3,-1,-1,-1
"000","08",80,100,3,-1,-1,-1
"013","08",300,260,3,-1,-1,-1
"013","08",300,260,3,-1,-1,-1
"013","08",300,260,3,-1,-1,-1
"013","08",300,260,3,-1,-1,-1
"031","08",400,570,2,-1,2,3
"031","08",400,570,2,-1,2,3
"031","08",150,210,2,-1,-1,2
"031","08",150,210,2,-1,-1,2
"031","08",150,210,2,-1,-1,2
"031","08",100,90,3,-1,-1,-1
"031","08",100,90,3,-1,-1,-1
"000","08",130,170,2,-1,-1,-1
"000","08",130,170,2,-1,-1,-1
"000","08",150,150,2,-1,2,2
"000","08",150,150,2,-1,2,2
"000","08",20,20,3,-1,2,3
"059","08",350,450,2,-1,2,3
"059","08",350,450,2,-1,2,3
"059","08",350,450,2,-1,2,3
"059","08",350,450,2,-1,2,3
"059","08",80,200,2,-1,-1,-1
"059","08",80,200,2,-1,-1,-1
"059","08",100,0,3,-1,-1,3
"059","08",80,100,2,-1,-1,-1
"069","08",80,100,2,-1,-1,-1
"069","08",80,100,2,-1,-1,-1
"069","08",300,350,3,-1,-1,-1
"069","08",300,350,3,-1,-1,-1
"069","08",300,350,3,-1,-1,-1
"069","08",40,70,2,-1,2,3
"123","08",40,40,1,20,2,2
"123","08",30,40,3,-1,-1,-1
"123","08",100,230,2,-1,-1,-1
"123","08",100,230,2,-1,-1,-1
"123","08",230,220,2,-1,-1,-1
"123","08",230,220,2,-1,-1,-1
"123","08",230,220,2,-1,-1,-1
"123","08",230,220,2,-1,-1,-1
"123","08",230,220,2,-1,-1,-1
"123","08",230,220,2,-1,-1,-1
"123","08",150,190,3,-1,-1,-1
"123","08",150,190,3,-1,-1,-1
"123","08",150,360,1,200,2,3
"001","09",200,170,2,-1,-1,-1
"001","09",200,170,2,-1,-1,-1
"001","09",-1,80,-1,-1,2,3
"001","09",100,100,3,-1,-1,-1
"001","09",100,330,1,200,2,3
"001","09",100,330,1,200,2,3
"001","09",100,330,1,200,2,3
"001","09",100,330,1,200,2,3
"001","09",220,180,3,-1,-1,-1
"001","09",220,180,3,-1,-1,-1
"001","09",150,140,2,-1,-1,-1
"001","09",150,140,2,-1,-1,-1
"000","09",160,260,3,-1,-1,-1
"000","09",160,260,3,-1,-1,-1
"000","09",200,200,3,-1,-1,-1
"000","09",200,200,3,-1,-1,-1
"000","09",200,200,3,-1,-1,-1
"000","09",-1,250,-1,-1,2,3
"000","09",-1,250,-1,-1,2,3
"000","09",-1,250,-1,-1,2,3
"000","09",70,60,2,-1,-1,-1
"000","09",-1,160,-1,-1,-1,-1
"005","09",150,80,1,30,-1,-1
"005","09",150,80,1,30,-1,-1
"005","09",100,230,3,-1,-1,-1
"005","09",100,230,3,-1,-1,-1
"005","09",-1,-1,-1,-1,-1,-1
"005","09",-1,-1,-1,-1,-1,-1
"009","09",80,90,2,-1,-1,3
"009","09",80,90,2,-1,-1,3
"009","09",150,520,3,-1,-1,-1
"009","09",150,520,3,-1,-1,-1
"009","09",60,60,3,-1,-1,-1
"009","09",-1,-1,-1,-1,-1,-1
"009","09",-1,-1,-1,-1,-1,-1
"009","09",-1,-1,-1,-1,-1,-1
"009","09",-1,-1,-1,-1,-1,-1
"009","09",-1,-1,-1,-1,-1,-1
"009","09",100,130,3,-1,-1,-1
"009","09",100,130,3,-1,-1,-1
"009","09",100,130,3,-1,-1,-1
"009","09",100,130,3,-1,-1,-1
"009","09",120,120,2,-1,-1,-1
"009","09",210,140,2,-1,-1,-1
"009","09",210,140,2,-1,-1,-1
"009","09",210,140,2,-1,-1,-1
"009","09",180,100,2,-1,2,3
"009","09",100,30,2,-1,-1,-1
"009","09",100,30,2,-1,-1,-1
"000","09",150,210,2,-1,-1,-1
"000","09",150,210,2,-1,-1,-1
"000","09",100,100,1,100,1,1
"000","09",60,130,3,-1,2,2
"000","09",140,140,3,-1,-1,-1
"000","09",140,140,3,-1,-1,-1
"000","09",140,140,3,-1,-1,-1
"000","09",140,140,3,-1,-1,-1
"015","09",290,290,2,-1,-1,2
"015","09",290,290,2,-1,-1,2
"001","10",80,120,3,-1,-1,3
"001","10",80,120,3,-1,-1,3
"001","10",60,100,2,-1,-1,-1
"001","10",50,150,1,30,-1,3
"001","10",50,150,1,30,-1,3
"001","10",50,50,2,-1,-1,-1
"001","10",50,50,2,-1,-1,-1
"001","10",150,200,3,-1,-1,-1
"001","10",150,200,3,-1,-1,-1
"001","10",150,200,3,-1,-1,-1
"001","10",150,130,2,-1,2,3
"001","10",150,130,2,-1,2,3
"001","10",150,130,2,-1,2,3
"001","10",250,250,2,-1,-1,-1
"001","10",250,250,2,-1,-1,-1
"001","10",250,250,2,-1,-1,-1
"001","10",80,80,3,-1,-1,-1
"001","10",80,80,3,-1,-1,-1
"001","10",-1,60,-1,-1,2,3
"003","10",-1,-1,-1,-1,-1,-1
"003","10",-1,-1,-1,-1,-1,-1
"003","10",20,70,3,-1,-1,3
"003","10",60,70,3,-1,-1,-1
"003","10",230,230,2,-1,-1,-1
"003","10",230,230,2,-1,-1,-1
"003","10",250,290,2,-1,-1,-1
"003","10",250,290,2,-1,-1,-1
"003","10",100,0,1,200,-1,3
"003","10",100,0,1,200,-1,3
"003","10",100,0,1,200,-1,3
"003","10",130,120,2,-1,-1,-1
"003","10",130,120,2,-1,-1,-1
"003","10",30,70,3,-1,-1,-1
"003","10",30,70,3,-1,-1,-1
"003","10",-1,-1,-1,-1,-1,-1
"003","10",-1,-1,-1,-1,-1,-1
"003","10",-1,-1,-1,-1,-1,-1
"003","10",-1,-1,-1,-1,-1,-1
"003","10",-1,-1,-1,-1,-1,-1
"005","10",-1,0,-1,-1,-1,-1
"005","10",-1,0,-1,-1,-1,-1
"005","10",-1,0,-1,-1,-1,-1
"005","10",170,170,1,-1,2,-3
"005","10",170,170,1,-1,2,-3
"005","10",110,110,3,-1,-1,-1
"005","10",110,110,3,-1,-1,-1
"001","11",100,0,1,-1,-1,-1
"001","11",250,260,2,-1,-1,-1
"001","11",250,100,3,-1,-1,-1
"001","11",250,100,3,-1,-1,-1
"001","11",110,110,2,-1,-1,-1
"001","11",110,110,2,-1,-1,-1
"001","11",110,110,2,-1,-1,-1
"001","11",110,110,2,-1,-1,-1
"001","11",300,130,2,-1,-1,-1
"001","11",120,160,2,-1,-1,-1
"001","11",200,250,2,-1,2,-9
"001","11",150,100,3,-1,-1,-1
"001","11",150,100,3,-1,-1,-1
"001","11",150,180,2,-1,-1,-1
"001","11",150,180,2,-1,-1,-1
"001","11",-1,130,-1,-1,-1,-1
"001","11",200,70,3,-1,-1,-1
"001","11",200,70,3,-1,-1,-1
"001","11",60,60,3,-1,2,3
"001","11",60,60,3,-1,2,3
"001","11",130,300,2,-1,-1,-1
"001","11",130,300,2,-1,-1,-1
"001","11",20,20,1,20,-1,-1
"001","11",150,150,1,60,2,1
"001","11",-1,-1,-1,-1,-1,-1
"001","11",70,80,3,-1,2,2
"001","11",20,40,2,-1,-1,3
"001","11",200,300,2,-1,2,3
"001","11",130,110,2,-1,-1,-1
"001","11",90,0,1,40,1,2
"001","11",90,0,1,40,1,2
"001","11",180,180,2,-1,2,3
"001","11",100,410,1,50,-1,-1
"001","11",100,410,1,50,-1,-1
"001","11",100,410,1,50,-1,-1
"001","11",150,100,2,-1,-1,-1
"001","11",350,300,2,-1,-1,-1
"001","11",350,300,2,-1,-1,-1
"001","11",150,500,1,50,-1,-1
"001","11",100,90,2,-1,-1,-1
"001","11",60,60,2,-1,-1,-1
"001","11",100,650,2,-1,-1,-1
"001","11",100,650,2,-1,-1,-1
"001","11",40,80,3,-1,-1,-1
"001","11",40,80,3,-1,-1,-1
"001","11",110,200,2,-1,-1,-1
"001","11",350,350,2,-1,-1,-1
"001","11",350,350,2,-1,-1,-1
"001","11",80,100,2,-1,2,2
"001","11",200,300,3,-1,-1,-1
"001","11",90,100,2,-1,-1,-1
"001","11",130,110,2,-1,-1,-1
"001","11",60,60,2,-1,-1,3
"001","11",100,150,2,-1,-1,-1
"000","12",30,30,3,-1,-1,-1
"005","12",190,160,1,30,1,-2
"005","12",190,160,1,30,1,-2
"005","12",190,160,1,30,1,-2
"005","12",-1,-1,-1,-1,-1,-1
"005","12",-1,-1,-1,-1,-1,-1
"005","12",-1,-1,-1,-1,-1,-1
"005","12",-1,-1,-1,-1,-1,-1
"005","12",-1,-1,-1,-1,-1,-1
"005","12",-1,-1,-1,-1,-1,-1
"005","12",-1,-1,-1,-1,-1,-1
"005","12",-1,-1,-1,-1,-1,-1
"005","12",300,300,3,-1,1,1
"005","12",300,300,3,-1,1,1
"005","12",300,300,3,-1,1,1
"005","12",300,300,3,-1,1,1
"005","12",130,210,2,-1,-1,-1
"005","12",130,210,2,-1,-1,-1
"005","12",130,130,2,-1,2,3
"005","12",130,130,2,-1,2,3
"005","12",130,130,2,-1,2,3
"009","12",90,100,3,-1,2,3
"009","12",300,300,2,-1,-1,-1
"009","12",300,300,2,-1,-1,-1
"009","12",300,300,2,-1,-1,-1
"009","12",300,300,2,-1,-1,-1
"009","12",90,150,1,50,1,3
"009","12",90,150,1,50,1,3
"009","12",90,150,1,50,1,3
"011","12",100,90,2,-1,-1,-1
"011","12",80,80,2,-1,-1,-1
"011","12",80,260,1,80,2,3
"011","12",80,260,1,80,2,3
"011","12",80,260,1,80,2,3
"011","12",80,30,2,-1,2,2
"021","12",80,80,3,-1,2,3
"021","12",200,190,2,-1,-1,-1
"021","12",200,190,2,-1,-1,-1
"021","12",300,200,2,-1,-1,-1
"021","12",300,200,2,-1,-1,-1
"000","12",30,30,3,-1,-1,-1
"000","12",30,30,3,-1,-1,-1
"000","12",230,190,2,-1,-1,-1
"000","12",230,190,2,-1,-1,-1
"000","12",10,50,2,-1,2,3
"033","12",100,170,3,-1,2,2
"033","12",100,170,3,-1,2,2
"033","12",100,170,3,-1,2,2
"000","12",230,230,2,-1,-1,-1
"000","12",230,230,2,-1,-1,-1
"000","12",80,80,3,-1,-1,-1
"053","12",200,220,2,-1,-1,-1
"053","12",200,220,2,-1,-1,-1
"053","12",60,60,3,-1,2,3
"000","12",-1,-1,-1,-1,-1,-1
"000","12",60,60,3,-1,2,2
"000","12",40,30,3,-1,2,2
"000","12",180,180,3,-1,-1,-1
"000","12",180,180,3,-1,-1,-1
"057","12",350,310,2,-1,-1,-1
"057","12",350,310,2,-1,-1,-1
"057","12",300,300,2,-1,-1,-1
"057","12",300,300,2,-1,-1,-1
"057","12",300,300,2,-1,-1,-1
"057","12",300,300,2,-1,-1,-1
"057","12",300,300,2,-1,-1,-1
"057","12",150,290,3,-1,1,2
"057","12",150,290,3,-1,1,2
"057","12",150,290,3,-1,1,2
"057","12",150,290,3,-1,1,2
"057","12",150,290,3,-1,1,2
"057","12",150,290,3,-1,1,2
"057","12",150,290,3,-1,1,2
"057","12",140,140,3,-1,2,3
"057","12",140,140,3,-1,2,3
"057","12",140,140,3,-1,2,3
"057","12",140,140,3,-1,2,3
"057","12",-1,-1,-1,-1,-1,-1
"057","12",-1,-1,-1,-1,-1,-1
"057","12",130,60,3,-1,2,2
"057","12",130,60,3,-1,2,2
"057","12",50,40,2,-1,2,3
"057","12",50,0,3,-1,2,3
"069","12",200,250,3,-1,-1,-1
"069","12",200,250,3,-1,-1,-1
"071","12",50,50,3,-1,-1,-1
"071","12",300,200,3,-1,2,3
"071","12",300,200,3,-1,2,3
"071","12",150,0,3,-1,2,3
"071","12",150,0,3,-1,2,3
"000","12",120,140,2,-1,-1,-1
"000","12",120,140,2,-1,-1,-1
"000","12",60,40,1,20,-1,3
"000","12",60,40,1,20,-1,3
"000","12",70,140,2,-1,1,2
"000","12",70,140,2,-1,1,2
"000","12",90,90,2,-1,-1,-1
"000","12",90,90,2,-1,-1,-1
"086","12",60,110,3,-1,2,2
"086","12",60,110,3,-1,2,2
"086","12",60,110,3,-1,2,2
"086","12",60,110,3,-1,2,2
"086","12",60,110,3,-1,2,2
"086","12",180,400,3,-1,2,3
"086","12",180,400,3,-1,2,3
"086","12",180,400,3,-1,2,3
"086","12",180,400,3,-1,2,3
"086","12",180,400,3,-1,2,3
"086","12",180,400,3,-1,2,3
"086","12",450,450,3,-1,2,3
"086","12",450,450,3,-1,2,3
"086","12",450,450,3,-1,2,3
"086","12",140,140,3,-1,2,2
"086","12",140,140,3,-1,2,2
"086","12",140,140,3,-1,2,2
"086","12",250,650,2,-1,-1,-1
"086","12",250,650,2,-1,-1,-1
"086","12",180,380,3,-1,2,2
"086","12",40,100,2,-1,-1,-1
"086","12",50,70,3,-1,2,3
"086","12",100,80,2,-1,2,3
"086","12",60,60,1,20,2,3
"086","12",60,60,1,20,2,3
"086","12",60,60,1,20,2,3
"000","12",100,150,1,50,-1,2
"000","12",100,150,1,50,-1,2
"000","12",100,150,1,50,-1,2
"095","12",150,200,2,-1,-1,-1
"095","12",150,200,2,-1,-1,-1
"095","12",150,240,2,-1,-1,-1
"095","12",150,240,2,-1,-1,-1
"095","12",130,0,3,-1,2,3
"095","12",130,0,3,-1,2,3
"095","12",130,0,3,-1,2,3
"095","12",-1,-1,-1,-1,-1,-1
"095","12",-1,-1,-1,-1,-1,-1
"095","12",-1,-1,-1,-1,-1,-1
"095","12",-1,-1,-1,-1,-1,-1
"095","12",-1,-1,-1,-1,-1,-1
"095","12",-1,-1,-1,-1,-1,-1
"000","12",10,100,3,-1,2,3
"000","12",10,100,3,-1,2,3
"000","12",120,100,3,-1,1,3
"000","12",120,100,3,-1,1,3
"000","12",120,100,3,-1,1,3
"000","12",120,100,3,-1,1,3
"000","12",120,100,3,-1,1,3
"099","12",60,110,3,-1,-1,-1
"099","12",60,110,3,-1,-1,-1
"099","12",-1,-1,-1,-1,-1,-1
"099","12",-1,-1,-1,-1,-1,-1
"099","12",-1,200,-1,-1,-1,-1
"099","12",250,260,2,-1,-1,-1
"099","12",250,260,2,-1,-1,-1
"099","12",100,430,2,-1,-1,-1
"099","12",100,430,2,-1,-1,-1
"099","12",250,150,3,-1,-1,-1
"099","12",250,150,3,-1,-1,-1
"099","12",60,60,3,-1,-1,-1
"099","12",40,40,2,-1,2,3
"099","12",-1,30,-1,-1,-1,-1
"101","12",150,130,3,-1,-1,-1
"101","12",150,130,3,-1,-1,-1
"103","12",50,50,3,-1,-1,-1
"103","12",-1,-1,-1,-1,-1,-1
"103","12",40,80,3,-1,1,2
"103","12",100,100,3,-1,-1,-1
"103","12",100,130,3,-1,-1,-1
"103","12",100,130,3,-1,-1,-1
"103","12",-1,-1,-1,-1,-1,-1
"103","12",-1,-1,-1,-1,-1,-1
"103","12",-1,-1,-1,-1,-1,-1
"105","12",200,190,2,-1,-1,-1
"105","12",200,190,2,-1,-1,-1
"105","12",200,190,2,-1,-1,-1
"105","12",200,190,2,-1,-1,-1
"105","12",200,190,2,-1,-1,-1
"105","12",200,190,2,-1,-1,-1
"105","12",110,190,3,-1,-1,-1
"105","12",70,50,2,-1,2,3
"105","12",20,80,3,-1,-1,-1
"105","12",20,80,3,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"111","12",60,60,3,-1,2,2
"111","12",80,170,1,50,-1,2
"111","12",50,40,2,-1,2,3
"111","12",80,250,3,-1,-1,-1
"111","12",80,250,3,-1,-1,-1
"113","12",130,100,2,-1,-1,-1
"113","12",130,100,2,-1,-1,-1
"113","12",130,100,2,-1,-1,-1
"113","12",130,100,2,-1,-1,-1
"000","12",300,250,2,-1,-1,-1
"000","12",300,250,2,-1,-1,-1
"000","12",300,250,2,-1,-1,-1
"000","12",300,250,2,-1,-1,-1
"000","12",140,140,2,-1,2,3
"000","12",140,140,2,-1,2,3
"000","12",100,100,2,-1,-1,-1
"000","12",100,100,2,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","12",-1,-1,-1,-1,-1,-1
"000","13",150,180,3,-1,1,3
"000","13",90,90,3,-1,2,3
"000","13",90,90,3,-1,2,3
"000","13",20,20,1,120,1,2
"000","13",100,120,3,-1,-1,-1
"000","13",100,120,3,-1,-1,-1
"000","13",50,40,1,30,1,2
"000","13",50,40,1,30,1,2
"000","13",120,150,3,-1,-1,-1
"000","13",120,150,3,-1,-1,-1
"000","13",270,270,2,-1,2,3
"000","13",270,270,2,-1,2,3
"000","13",270,270,2,-1,2,3
"000","13",330,300,2,-1,-1,-1
"000","13",330,300,2,-1,-1,-1
"000","13",180,180,3,-1,-1,-1
"000","13",180,180,3,-1,-1,-1
"000","13",180,180,3,-1,-1,-1
"000","13",-1,0,-1,-1,-3,-1
"000","13",-1,0,-1,-1,-3,-1
"000","13",-1,0,-1,-1,-3,-1
"057","13",60,80,2,-1,-1,-1
"057","13",60,80,2,-1,-1,-1
"057","13",300,320,2,-1,-1,-1
"057","13",300,320,2,-1,-1,-1
"057","13",190,190,2,-1,-1,-1
"057","13",190,190,2,-1,-1,-1
"057","13",190,190,2,-1,-1,-1
"000","13",250,250,2,-1,-1,-1
"000","13",250,250,2,-1,-1,-1
"000","13",50,10,3,-1,-1,-1
"063","13",-1,0,-1,-1,2,2
"063","13",-1,0,-1,-1,2,2
"063","13",-1,0,-1,-1,2,2
"063","13",-1,0,-1,-1,2,2
"063","13",-1,0,-1,-1,2,2
"000","13",60,110,2,-1,-1,-1
"000","13",60,110,2,-1,-1,-1
"000","13",140,140,2,-1,2,3
"000","13",-1,-1,-1,-1,-1,-1
"077","13",200,180,3,-1,2,3
"077","13",200,180,3,-1,2,3
"077","13",200,180,3,-1,2,3
"000","13",50,50,3,-1,-1,-1
"000","13",50,50,3,-1,-1,-1
"000","13",450,210,3,-1,-1,-1
"000","13",450,210,3,-1,-1,-1
"000","13",60,60,1,60,2,3
"000","13",180,180,2,-1,-1,-1
"000","13",180,180,2,-1,-1,-1
"000","13",100,140,2,-1,-1,-1
"000","13",100,140,2,-1,-1,-1
"000","13",100,150,2,-1,-1,-1
"000","13",450,450,2,-1,-1,-1
"000","13",450,450,2,-1,-1,-1
"000","13",150,140,2,-1,-1,-1
"000","13",150,140,2,-1,-1,-1
"000","13",260,260,2,-1,-1,-1
"000","13",50,100,2,-1,2,2
"135","13",500,630,2,-1,-1,-1
"135","13",500,630,2,-1,-1,-1
"135","13",500,630,2,-1,-1,-1
"135","13",500,630,2,-1,-1,-1
"135","13",500,630,2,-1,-1,-1
"135","13",180,100,2,-1,-1,-1
"135","13",100,120,2,-1,-1,-1
"135","13",100,120,2,-1,-1,-1
"135","13",130,210,2,-1,-1,-1
"135","13",130,210,2,-1,-1,-1
"135","13",80,50,3,-1,-1,3
"135","13",80,50,3,-1,-1,3
"135","13",80,50,3,-1,-1,3
"135","13",60,140,1,40,-1,-1
"135","13",60,140,1,40,-1,-1
"135","13",60,140,1,40,-1,-1
"000","13",100,200,1,50,1,3
"000","13",100,200,1,50,1,3
"000","13",100,200,1,50,1,3
